4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 9.016620498614958956e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.393351800554016418e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.310249307479223857e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.060941828254847286e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.337950138504155451e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.060941828254847286e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.130193905817174604e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 7.839335180055401198e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.157894736842105088e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.185595567867035571e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 8.393351800554016418e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.116343490304709363e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.088642659279778879e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 7.950138504155124242e-01
4.400000000000000000e+01 7.738095238095238360e-01 5.384615384615384359e-01 7.991689750692521077e-01
4.100000000000000000e+01 7.797619047619047672e-01 5.256410256410256610e-01 8.379501385041551176e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.185595567867035571e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 7.825484764542935956e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.047091412742382044e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.559556786703601539e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.421052631578946901e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.601108033240997264e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.407202216066481659e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.628808864265927747e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.019390581717451560e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.324099722991690209e-01
4.100000000000000000e+01 7.797619047619047672e-01 5.256410256410256610e-01 8.545706371191135187e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.462603878116343736e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.337950138504155451e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 7.548476454293628901e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.088642659279778879e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.573407202216066780e-01
4.100000000000000000e+01 7.797619047619047672e-01 5.256410256410256610e-01 9.030470914127424198e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.808864265927978110e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.296398891966758615e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.033240997229916802e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.324099722991690209e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.351800554016620692e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 7.673130193905817187e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.337950138504155451e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.033240997229916802e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.324099722991690209e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.434903047091413253e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 7.659279778393351945e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.476454293628808978e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.213296398891967165e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.144044321329639846e-01
4.100000000000000000e+01 7.797619047619047672e-01 5.256410256410256610e-01 8.254847645429362890e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.559556786703601539e-01
4.300000000000000000e+01 7.916666666666666297e-01 5.512820512820513219e-01 8.144044321329639846e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.337950138504155451e-01
4.100000000000000000e+01 7.797619047619047672e-01 5.256410256410256610e-01 7.880886426592798033e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 7.811634349030470714e-01
4.200000000000000000e+01 7.857142857142856984e-01 5.384615384615384359e-01 8.531855955678669945e-01
4.400000000000000000e+01 7.857142857142856984e-01 5.512820512820513219e-01 8.296398891966758615e-01
